timestamp,crc_errors,invalid_packets,messages,polling_cycles,publications,retransmissions,packet_delivery_ratio,network_delivery_ratio
2020-03-02 18:25:00+00:00,3.0,0.0,76.0,97.0,76.0,107.0,0.3671497584541063,0.5891472868217055
2020-03-02 18:40:00+00:00,1.0,0.0,75.0,97.0,75.0,110.0,0.3605769230769231,0.5813953488372093
2020-03-02 18:55:00+00:00,1.0,0.0,86.0,100.0,86.0,96.0,0.4365482233502538,0.6666666666666666
2020-03-02 19:10:00+00:00,0.0,0.0,86.0,98.0,86.0,91.0,0.455026455026455,0.6666666666666666
2020-03-02 19:25:00+00:00,1.0,0.0,62.0,92.0,62.0,128.0,0.28054298642533937,0.4806201550387597
2020-03-02 20:00:00+00:00,0.0,0.0,73.0,94.0,73.0,118.0,0.3443396226415094,0.5658914728682171
2020-03-02 20:15:00+00:00,0.0,0.0,81.0,101.0,81.0,95.0,0.413265306122449,0.627906976744186
2020-03-02 20:30:00+00:00,0.0,0.0,88.0,103.0,88.0,90.0,0.45595854922279794,0.6821705426356589
2020-03-02 20:45:00+00:00,0.0,0.0,88.0,101.0,88.0,89.0,0.4631578947368421,0.6821705426356589
2020-03-02 21:00:00+00:00,0.0,0.0,83.0,99.0,83.0,99.0,0.41919191919191917,0.6434108527131783
2020-03-02 21:15:00+00:00,0.0,0.0,75.0,96.0,75.0,111.0,0.36231884057971014,0.5813953488372093
2020-03-02 21:30:00+00:00,4.0,0.0,79.0,99.0,79.0,100.0,0.3891625615763547,0.6124031007751938
2020-03-02 21:45:00+00:00,1.0,0.0,87.0,100.0,87.0,94.0,0.4461538461538462,0.6744186046511628
2020-03-02 22:00:00+00:00,0.0,0.0,82.0,99.0,82.0,92.0,0.4293193717277487,0.6356589147286822
2020-03-02 22:15:00+00:00,0.0,0.0,78.0,95.0,78.0,110.0,0.3804878048780488,0.6046511627906976
2020-03-02 22:30:00+00:00,0.0,0.0,75.0,95.0,75.0,113.0,0.3605769230769231,0.5813953488372093
2020-03-02 22:45:00+00:00,0.0,0.0,69.0,94.0,69.0,116.0,0.32857142857142857,0.5348837209302325
2020-03-02 23:00:00+00:00,0.0,0.0,93.0,101.0,93.0,86.0,0.49732620320855614,0.7209302325581395
2020-03-02 23:15:00+00:00,1.0,0.0,82.0,97.0,82.0,100.0,0.41414141414141414,0.6356589147286822
2020-03-02 23:30:00+00:00,2.0,0.0,85.0,97.0,85.0,96.0,0.4358974358974359,0.6589147286821705
2020-03-03 00:05:00+00:00,1.0,0.0,71.0,95.0,71.0,110.0,0.3446601941747573,0.5503875968992248
2020-03-03 00:20:00+00:00,0.0,0.0,78.0,97.0,78.0,105.0,0.38613861386138615,0.6046511627906976
2020-03-03 00:35:00+00:00,0.0,0.0,76.0,95.0,76.0,114.0,0.36363636363636365,0.5891472868217055
2020-03-03 00:50:00+00:00,1.0,0.0,86.0,100.0,86.0,93.0,0.44329896907216493,0.6666666666666666
2020-03-03 01:25:00+00:00,0.0,0.0,69.0,96.0,69.0,116.0,0.32547169811320753,0.5348837209302325
2020-03-03 01:40:00+00:00,0.0,0.0,76.0,95.0,76.0,112.0,0.3671497584541063,0.5891472868217055
2020-03-03 02:25:00+00:00,1.0,0.0,72.0,95.0,72.0,114.0,0.34285714285714286,0.5581395348837209
2020-03-03 02:40:00+00:00,0.0,0.0,79.0,96.0,79.0,111.0,0.38164251207729466,0.6124031007751938
2020-03-03 02:55:00+00:00,2.0,0.0,85.0,103.0,85.0,88.0,0.44041450777202074,0.6589147286821705
2020-03-03 03:10:00+00:00,0.0,0.0,77.0,94.0,77.0,110.0,0.37745098039215685,0.5968992248062015
2020-03-03 03:25:00+00:00,1.0,0.0,78.0,96.0,78.0,99.0,0.3979591836734694,0.6046511627906976
2020-03-03 03:40:00+00:00,0.0,0.0,73.0,95.0,73.0,112.0,0.3526570048309179,0.5658914728682171
2020-03-03 03:55:00+00:00,1.0,0.0,68.0,94.0,68.0,124.0,0.3105022831050228,0.5271317829457365
2020-03-03 04:10:00+00:00,2.0,0.0,74.0,96.0,74.0,106.0,0.3627450980392157,0.5736434108527132
2020-03-03 04:25:00+00:00,2.0,0.0,76.0,97.0,76.0,107.0,0.36893203883495146,0.5891472868217055
2020-03-03 04:40:00+00:00,1.0,0.0,48.0,88.0,48.0,153.0,0.19834710743801653,0.37209302325581395
